0at7088	Complete	tig00001067	2805717.0	2890334.0	+
1at7088	Complete	tig00000017	2826971.0	2916050.0	+
2at7088	Complete	tig00000200	5266017.0	5352281.0	-
3at7088	Complete	tig00000342	8595650.0	8628219.0	+
4at7088	Complete	tig00001046	1280014.0	1327283.0	+
6at7088	Complete	tig00000342	5880817.0	5903463.0	+
11at7088	Missing				NaN
13at7088	Complete	tig00000094	3143770.0	3170241.0	-
18at7088	Complete	tig00000709	3239713.0	3269680.0	-
20at7088	Complete	tig00000405	3575766.0	3604413.0	+
25at7088	Complete	tig00000709	5495852.0	5511587.0	-
26at7088	Complete	tig00010237	2362381.0	2389355.0	-
27at7088	Complete	tig00000017	499624.0	522638.0	-
28at7088	Complete	tig00010237	3247666.0	3266703.0	+
31at7088	Complete	tig00001067	3812925.0	3855196.0	+
33at7088	Complete	tig00010237	7425755.0	7440642.0	-
34at7088	Complete	tig00010237	648229.0	656569.0	-
36at7088	Complete	tig00000876	2741762.0	2764517.0	+
37at7088	Complete	tig00000017	5144866.0	5171212.0	+
38at7088	Complete	tig00001067	5576238.0	5586712.0	-
41at7088	Complete	tig00000342	5076469.0	5104758.0	-
43at7088	Complete	tig00000405	1916042.0	1933195.0	-
46at7088	Complete	tig00000342	1670584.0	1689122.0	-
47at7088	Complete	tig00000001	1760908.0	1795156.0	-
48at7088	Complete	tig00000872	4422555.0	4460066.0	+
49at7088	Complete	tig00000200	8945642.0	8980121.0	-
50at7088	Complete	tig00000310	4723958.0	4742324.0	-
51at7088	Complete	tig00000342	8263787.0	8284416.0	+
52at7088	Complete	tig00000488	4341251.0	4356859.0	-
54at7088	Complete	tig00000310	831479.0	849780.0	+
56at7088	Complete	tig00000405	6358012.0	6369176.0	-
57at7088	Complete	tig00010237	5148529.0	5165641.0	+
59at7088	Complete	tig00000709	3805299.0	3818199.0	-
60at7088	Complete	tig00000310	9886848.0	9903234.0	+
63at7088	Complete	tig00000439	8465290.0	8492100.0	+
64at7088	Complete	tig00000200	5012763.0	5022755.0	+
65at7088	Complete	tig00000094	4259043.0	4310713.0	+
66at7088	Complete	tig00000619	6358052.0	6367504.0	+
68at7088	Complete	tig00000017	10376339.0	10413851.0	-
69at7088	Complete	tig00000802	2155657.0	2164976.0	-
70at7088	Duplicated	tig00000310	2786828.0	2798824.0	+
70at7088	Duplicated	tig00000310	2770899.0	2786591.0	+
72at7088	Complete	tig00000001	4323172.0	4371605.0	+
74at7088	Complete	tig00000537	5088971.0	5107786.0	+
78at7088	Complete	tig00000094	1508068.0	1539514.0	+
83at7088	Complete	tig00001067	4749340.0	4787642.0	+
