0at7088	Complete	tig00000113	1055750.0	1167273.0	-
1at7088	Complete	tig00000245	200363.0	218286.0	-
2at7088	Complete	tig00000084	4443192.0	4523125.0	-
3at7088	Complete	tig00000242	1630990.0	1669887.0	+
4at7088	Complete	tig00000148	1277591.0	1323271.0	+
6at7088	Complete	tig00000323	1788159.0	1816833.0	+
11at7088	Complete	tig00000142	424744.0	490843.0	+
13at7088	Complete	tig00000001	10874763.0	10907868.0	-
18at7088	Complete	tig00000142	4288804.0	4320271.0	+
20at7088	Complete	tig00000498	274744.0	297084.0	+
25at7088	Complete	tig00000070	125697.0	145727.0	-
26at7088	Missing				NaN
27at7088	Complete	tig00000109	4271963.0	4337488.0	+
28at7088	Complete	tig00000070	1988490.0	2026678.0	+
31at7088	Complete	tig00000079	5872835.0	5901560.0	+
33at7088	Complete	tig00000001	5309673.0	5328565.0	+
34at7088	Complete	tig00000070	4617791.0	4629209.0	+
36at7088	Complete	tig00000097	5230112.0	5254508.0	-
37at7088	Complete	tig00000109	5453115.0	5473828.0	+
38at7088	Complete	tig00000079	3341202.0	3359382.0	+
41at7088	Complete	tig00000111	3534371.0	3567988.0	-
43at7088	Complete	tig00000134	1938969.0	1959274.0	+
46at7088	Complete	tig00000079	202908.0	220235.0	+
47at7088	Complete	tig00000057	4058571.0	4081594.0	+
48at7088	Complete	tig00000105	2702324.0	2740389.0	+
49at7088	Complete	tig00000288	1898843.0	1957787.0	-
50at7088	Complete	tig00000270	342961.0	383486.0	+
51at7088	Complete	tig00000242	1070870.0	1099399.0	-
52at7088	Complete	tig00000072	1363315.0	1381179.0	-
54at7088	Complete	tig00000080	1494916.0	1511919.0	+
56at7088	Complete	tig00000187	892786.0	904084.0	+
57at7088	Complete	tig00000001	8289845.0	8315969.0	-
59at7088	Complete	tig00000142	3285887.0	3302118.0	+
60at7088	Complete	tig00000051	8036228.0	8060429.0	+
63at7088	Complete	tig00000043	1118769.0	1160636.0	+
64at7088	Complete	tig00000084	4133883.0	4144662.0	+
65at7088	Complete	tig00000016	461656.0	510512.0	+
66at7088	Complete	tig00000083	1882359.0	1899883.0	-
68at7088	Complete	tig00000121	1445085.0	1469150.0	+
69at7088	Complete	tig00000019	8173049.0	8183283.0	+
70at7088	Complete	tig00000080	3875098.0	3891094.0	+
72at7088	Complete	tig00000041	556.0	87964.0	+
74at7088	Complete	tig00000024	1224088.0	1243313.0	-
78at7088	Complete	tig00000044	5327107.0	5369759.0	-
83at7088	Complete	tig00000079	4587709.0	4632845.0	-
84at7088	Complete	tig00000044	3114562.0	3136906.0	+
86at7088	Complete	tig00000003	6675111.0	6710355.0	-
88at7088	Complete	tig00000001	7276880.0	7302044.0	-
96at7088	Complete	tig00000121	2759481.0	2789186.0	-
101at7088	Complete	tig00000121	2151072.0	2177505.0	+
103at7088	Complete	tig00000105	2292730.0	2350499.0	-
105at7088	Complete	tig00000079	5900485.0	5925080.0	-
106at7088	Complete	tig00000003	8587572.0	8606186.0	-
112at7088	Complete	tig00000057	377887.0	398858.0	+
113at7088	Complete	tig00000121	2070590.0	2126204.0	-
116at7088	Complete	tig00000001	4896996.0	4909061.0	-
122at7088	Complete	tig00000050	2155123.0	2213321.0	+
123at7088	Complete	tig00000171	3426222.0	3464379.0	+
126at7088	Complete	tig00000165	1674400.0	1717023.0	+
127at7088	Complete	tig00000105	3239154.0	3296292.0	+
128at7088	Complete	tig00000235	345224.0	365659.0	-
133at7088	Complete	tig00000243	356256.0	379281.0	-
136at7088	Complete	tig00000070	1655593.0	1677554.0	+
137at7088	Complete	tig00000333	417817.0	456700.0	+
138at7088	Complete	tig00000003	1613147.0	1630395.0	+
139at7088	Complete	tig00000011	11776612.0	11799567.0	+
140at7088	Complete	tig00000024	5083795.0	5108656.0	-
