0at7088	Complete	tig00003605	2452442.0	2554881.0	+
1at7088	Complete	tig00003540	106195.0	131437.0	-
2at7088	Complete	tig00001221	7760387.0	7851883.0	-
3at7088	Complete	tig00001425	1258773.0	1299519.0	-
4at7088	Complete	tig00000544	625939.0	659596.0	-
6at7088	Complete	tig00001425	12322805.0	12350655.0	-
11at7088	Complete	tig00002436	4329644.0	4390154.0	+
13at7088	Complete	tig00026474	9033369.0	9067705.0	+
18at7088	Complete	tig00002436	7972628.0	8011570.0	+
20at7088	Complete	tig00026501	4963696.0	4990985.0	-
25at7088	Complete	tig00000322	10380460.0	10399576.0	-
26at7088	Missing				NaN
27at7088	Complete	tig00000523	18738284.0	18809033.0	+
28at7088	Complete	tig00000322	12757066.0	12800705.0	+
31at7088	Complete	tig00003605	150139.0	174750.0	+
33at7088	Complete	tig00000322	5175230.0	5201008.0	+
34at7088	Complete	tig00000322	15432318.0	15449630.0	+
36at7088	Complete	tig00002680	1172750.0	1190683.0	-
37at7088	Complete	tig00000523	15454896.0	15492030.0	-
38at7088	Complete	tig00003198	2278619.0	2297079.0	-
41at7088	Complete	tig00001425	13812315.0	13857358.0	+
43at7088	Complete	tig00026501	9888047.0	9898989.0	+
46at7088	Complete	tig00001425	8842900.0	8878271.0	-
47at7088	Complete	tig00000657	3567775.0	3611935.0	-
48at7088	Complete	tig00026516	9017820.0	9054904.0	-
49at7088	Complete	tig00001221	13292441.0	13367156.0	-
50at7088	Complete	tig00000664	7732647.0	7777968.0	-
51at7088	Complete	tig00001425	1784482.0	1809730.0	-
52at7088	Complete	tig00000001	6665892.0	6683316.0	-
54at7088	Complete	tig00000664	1500550.0	1521314.0	+
56at7088	Complete	tig00026501	6768252.0	6804326.0	-
57at7088	Complete	tig00000322	8703476.0	8730210.0	-
59at7088	Complete	tig00002436	7112457.0	7131155.0	+
60at7088	Complete	tig00000664	16397637.0	16421736.0	+
63at7088	Complete	tig00001854	879919.0	921968.0	+
64at7088	Complete	tig00001221	7358597.0	7376747.0	+
65at7088	Complete	tig00002913	640680.0	713614.0	+
66at7088	Complete	tig00000037	11188110.0	11199939.0	+
68at7088	Complete	tig00000523	10540483.0	10630940.0	-
69at7088	Complete	tig00026501	10324850.0	10339044.0	+
70at7088	Complete	tig00000664	3681498.0	3692732.0	+
72at7088	Complete	tig00000657	7518386.0	7596629.0	+
74at7088	Complete	tig00001591	5589719.0	5606352.0	-
78at7088	Complete	tig00002631	2915067.0	2959243.0	+
83at7088	Complete	tig00003198	1083468.0	1137799.0	+
84at7088	Complete	tig00002631	5107193.0	5131196.0	-
86at7088	Complete	tig00003647	5830927.0	5867490.0	+
88at7088	Complete	tig00000322	7494873.0	7510752.0	-
96at7088	Complete	tig00000523	8243970.0	8280454.0	-
101at7088	Complete	tig00000523	7509585.0	7538672.0	+
103at7088	Complete	tig00026518	127308.0	172089.0	+
105at7088	Complete	tig00003605	192638.0	199780.0	-
