0at7088	Complete	tig00000659	5259306.0	5363983.0	+
1at7088	Complete	tig00000026	16294807.0	16396131.0	+
2at7088	Complete	tig00000001	16503611.0	16588998.0	-
3at7088	Complete	tig00000246	12248659.0	12284505.0	+
4at7088	Complete	tig00000635	2311756.0	2354670.0	-
6at7088	Complete	tig00000246	3792444.0	3819211.0	+
11at7088	Complete	tig00000048	7417922.0	7481593.0	+
13at7088	Complete	tig00000061	11654750.0	11680997.0	-
18at7088	Complete	tig00000048	10796739.0	10827532.0	+
20at7088	Complete	tig00000155	7820071.0	7840727.0	+
25at7088	Complete	tig00000001	9053802.0	9067642.0	-
26at7088	Complete	tig00000199	1028778.0	1059689.0	-
27at7088	Missing				NaN
28at7088	Complete	tig00000104	768707.0	793190.0	+
31at7088	Complete	tig00000659	2973792.0	3025361.0	+
33at7088	Complete	tig00000001	4719801.0	4745316.0	+
34at7088	Complete	tig00000104	3184848.0	3195333.0	+
36at7088	Complete	tig00000526	4726524.0	4742750.0	-
37at7088	Complete	tig00000026	8599156.0	8617580.0	-
38at7088	Complete	tig00000659	712132.0	728102.0	+
41at7088	Complete	tig00000246	5652435.0	5682786.0	+
43at7088	Complete	tig00000155	3797101.0	3816773.0	-
46at7088	Complete	tig00000246	179850.0	217112.0	+
47at7088	Complete	tig00000864	2996830.0	3042863.0	-
48at7088	Complete	tig00000287	7935812.0	7958161.0	-
49at7088	Complete	tig00000200	1982569.0	2031370.0	+
50at7088	Complete	tig00000100	7574656.0	7615122.0	+
51at7088	Complete	tig00000246	11769222.0	11798098.0	-
52at7088	Complete	tig00000270	7306807.0	7319893.0	+
54at7088	Complete	tig00000100	10013187.0	10030081.0	+
56at7088	Complete	tig00000155	6415154.0	6423050.0	+
57at7088	Complete	tig00000001	7552633.0	7580783.0	-
59at7088	Complete	tig00000048	9952616.0	9965405.0	+
60at7088	Complete	tig00000100	15817.0	49330.0	-
63at7088	Complete	tig00000278	787383.0	829213.0	+
64at7088	Complete	tig00000001	16211596.0	16221805.0	+
65at7088	Complete	tig00000530	10087007.0	10117967.0	-
66at7088	Complete	tig00000303	3204937.0	3223271.0	-
68at7088	Complete	tig00000026	1385278.0	1423164.0	+
69at7088	Complete	tig00000390	3492417.0	3506051.0	-
70at7088	Complete	tig00000100	12050974.0	12066276.0	+
72at7088	Complete	tig00000504	3160482.0	3231797.0	+
74at7088	Complete	tig00000368	7405078.0	7430127.0	+
78at7088	Complete	tig00000442	8698178.0	8736377.0	-
83at7088	Complete	tig00000659	1820851.0	1842807.0	-
84at7088	Complete	tig00000442	6643082.0	6664271.0	+
86at7088	Complete	tig00000199	8341250.0	8363288.0	-
88at7088	Complete	tig00000001	6568474.0	6589556.0	-
96at7088	Complete	tig00000026	2703408.0	2745717.0	-
101at7088	Complete	tig00000026	2081210.0	2110058.0	+
103at7088	Complete	tig00000287	8279291.0	8335335.0	+
105at7088	Complete	tig00000659	3027432.0	3056754.0	-
106at7088	Complete	tig00000199	9898866.0	9912721.0	-
112at7088	Complete	tig00000504	2798364.0	2815078.0	-
113at7088	Complete	tig00000026	2034728.0	2077598.0	-
116at7088	Complete	tig00000001	4329358.0	4349733.0	-
122at7088	Complete	tig00000560	5363829.0	5413785.0	+
123at7088	Complete	tig00000442	3030194.0	3059136.0	+
126at7088	Complete	tig00000560	9124673.0	9156863.0	-
127at7088	Complete	tig00000287	7415611.0	7464739.0	-
128at7088	Missing				NaN
133at7088	Complete	tig00000199	13286767.0	13302970.0	+
136at7088	Complete	tig00000104	436434.0	461107.0	+
137at7088	Complete	tig00000259	5304263.0	5319865.0	-
138at7088	Complete	tig00000199	4153736.0	4171646.0	+
139at7088	Complete	tig00000304	1855933.0	1866581.0	-
140at7088	Complete	tig00000368	3822302.0	3848408.0	+
145at7088	Complete	tig00000287	7884527.0	7915838.0	+
148at7088	Complete	tig00000390	7718924.0	7753915.0	-
155at7088	Complete	tig00000270	11735922.0	11751592.0	-
158at7088	Complete	tig00000048	11892422.0	11973067.0	+
159at7088	Complete	tig00000442	6442893.0	6458395.0	+
160at7088	Complete	tig00000142	6600798.0	6631601.0	-
163at7088	Complete	tig00000100	5244727.0	5262868.0	-
173at7088	Complete	tig00000560	9560959.0	9586375.0	-
177at7088	Complete	tig00000199	9185679.0	9203181.0	-
179at7088	Complete	tig00000246	3167967.0	3182161.0	+
183at7088	Complete	tig00000246	4493844.0	4512768.0	-
184at7088	Complete	tig00000270	429858.0	457234.0	+
186at7088	Complete	tig00000001	16322616.0	16341250.0	-
190at7088	Complete	tig00000659	7148080.0	7187372.0	-
193at7088	Complete	tig00000368	12005198.0	12012529.0	+
196at7088	Complete	tig00000246	8727305.0	8746311.0	-
200at7088	Complete	tig00000526	627059.0	641553.0	-
201at7088	Complete	tig00000048	1495978.0	1518008.0	-
204at7088	Complete	tig00000061	9474474.0	9481621.0	-
206at7088	Complete	tig00000504	5626656.0	5667501.0	+
207at7088	Complete	tig00000199	2833933.0	2848932.0	-
208at7088	Complete	tig00000061	8257749.0	8275035.0	-
210at7088	Complete	tig00000061	7768661.0	7784701.0	+
211at7088	Complete	tig00000001	17914416.0	17924567.0	-
212at7088	Complete	tig00000026	8644090.0	8660829.0	+
215at7088	Complete	tig00000390	3613612.0	3633947.0	-
220at7088	Complete	tig00000303	4793596.0	4808011.0	-
231at7088	Complete	tig00000526	5170688.0	5179272.0	+
232at7088	Complete	tig00000001	16639961.0	16658698.0	+
235at7088	Complete	tig00000001	2845667.0	2855197.0	+
236at7088	Complete	tig00000061	5500579.0	5524104.0	+
242at7088	Complete	tig00000142	12199154.0	12221853.0	-
246at7088	Complete	tig00000048	6675228.0	6729319.0	+
248at7088	Complete	tig00000287	7739930.0	7754888.0	-
250at7088	Complete	tig00000526	6496051.0	6533004.0	+
251at7088	Complete	tig00000504	2665144.0	2676395.0	-
254at7088	Complete	tig00000001	12494232.0	12507828.0	+
258at7088	Complete	tig00000811	3767216.0	3794850.0	-
259at7088	Complete	tig00000659	5473353.0	5481536.0	+
263at7088	Complete	tig00000618	5794537.0	5810519.0	+
266at7088	Complete	tig00000026	10949325.0	10981319.0	-
270at7088	Complete	tig00000026	10575010.0	10587705.0	+
271at7088	Complete	tig00000368	4107361.0	4120449.0	+
273at7088	Complete	tig00000270	11444186.0	11467298.0	+
274at7088	Complete	tig00000303	10160609.0	10173644.0	-
278at7088	Complete	tig00000001	8433671.0	8439630.0	+
281at7088	Complete	tig00000001	13865683.0	13877570.0	-
288at7088	Complete	tig00000710	4900449.0	4939308.0	-
296at7088	Complete	tig00000026	6201935.0	6220116.0	+
302at7088	Complete	tig00000659	6979295.0	7015376.0	-
303at7088	Complete	tig00000001	7341626.0	7362912.0	-
307at7088	Complete	tig00000270	4732881.0	4756624.0	-
311at7088	Complete	tig00000304	4758641.0	4770688.0	-
315at7088	Complete	tig00000278	1343498.0	1352246.0	-
316at7088	Complete	tig00000100	5341416.0	5353166.0	+
318at7088	Complete	tig00000246	9081881.0	9104961.0	+
321at7088	Complete	tig00000026	2993762.0	3001249.0	+
322at7088	Complete	tig00000270	11515805.0	11530024.0	+
324at7088	Complete	tig00000061	2169670.0	2188083.0	-
325at7088	Complete	tig00000368	466153.0	483444.0	+
326at7088	Complete	tig00000001	2057833.0	2068467.0	-
327at7088	Complete	tig00000199	2549414.0	2564889.0	+
328at7088	Complete	tig00000390	11513803.0	11522393.0	-
332at7088	Complete	tig00000061	8466335.0	8484708.0	+
335at7088	Complete	tig00000811	5745630.0	5753266.0	-
338at7088	Complete	tig00000199	7201089.0	7215224.0	-
340at7088	Complete	tig00000304	1757017.0	1773557.0	+
342at7088	Complete	tig00000142	10306774.0	10318339.0	-
345at7088	Complete	tig00000588	7101854.0	7122235.0	+
350at7088	Complete	tig00000001	16681675.0	16689126.0	+
353at7088	Complete	tig00000659	2848337.0	2860900.0	+
354at7088	Complete	tig00000259	3526552.0	3532671.0	+
355at7088	Complete	tig00014066	1105562.0	1127451.0	-
356at7088	Complete	tig00000270	7870441.0	7888451.0	-
357at7088	Complete	tig00000618	133315.0	154255.0	+
360at7088	Complete	tig00000026	10222301.0	10265559.0	+
363at7088	Complete	tig00000526	10014860.0	10020883.0	+
366at7088	Complete	tig00000368	5720937.0	5734833.0	+
367at7088	Complete	tig00000155	7875518.0	7910180.0	-
375at7088	Complete	tig00000259	2585236.0	2608311.0	-
380at7088	Complete	tig00000303	2629401.0	2648114.0	-
382at7088	Complete	tig00000390	11051177.0	11066604.0	-
383at7088	Complete	tig00000001	16687698.0	16700795.0	-
384at7088	Complete	tig00000061	3285579.0	3297676.0	-
385at7088	Complete	tig00000442	6403534.0	6422652.0	+
386at7088	Complete	tig00000368	7648756.0	7666727.0	-
389at7088	Complete	tig00000026	12661652.0	12683463.0	-
391at7088	Complete	tig00000026	1735174.0	1768615.0	+
392at7088	Complete	tig00000504	2707209.0	2723369.0	-
393at7088	Duplicated	tig00000287	6731936.0	6739120.0	-
393at7088	Duplicated	tig00000287	6739265.0	6743250.0	-
394at7088	Complete	tig00000270	7215064.0	7246883.0	+
396at7088	Complete	tig00000246	4554846.0	4573412.0	-
401at7088	Complete	tig00000246	9204924.0	9225535.0	+
408at7088	Complete	tig00000001	4819982.0	4840943.0	-
412at7088	Complete	tig00000200	1595706.0	1623350.0	-
417at7088	Complete	tig00000442	6390579.0	6403330.0	+
420at7088	Complete	tig00000526	3012224.0	3028572.0	-
427at7088	Complete	tig00000811	5569871.0	5599833.0	-
429at7088	Complete	tig00000278	890560.0	920839.0	-
430at7088	Complete	tig00000270	9983503.0	9990468.0	-
434at7088	Complete	tig00000504	1078829.0	1084344.0	-
437at7088	Complete	tig00000635	3632707.0	3661370.0	-
443at7088	Complete	tig00000246	5725575.0	5738212.0	+
445at7088	Complete	tig00000155	7049519.0	7064528.0	-
450at7088	Complete	tig00000864	2803411.0	2813858.0	+
455at7088	Complete	tig00000104	460984.0	470439.0	-
456at7088	Missing				NaN
458at7088	Complete	tig00000560	4065368.0	4132174.0	+
461at7088	Complete	tig00000200	3582623.0	3609449.0	-
464at7088	Complete	tig00000155	4710247.0	4725636.0	+
467at7088	Complete	tig00000303	11318466.0	11341813.0	+
468at7088	Complete	tig00000368	8720308.0	8730932.0	-
478at7088	Complete	tig00000504	9632763.0	9659133.0	+
479at7088	Complete	tig00000526	6051726.0	6058068.0	+
481at7088	Complete	tig00000142	6210794.0	6225618.0	-
486at7088	Complete	tig00000368	2477967.0	2491867.0	+
488at7088	Complete	tig00000530	3002698.0	3056442.0	-
489at7088	Complete	tig00000560	8164874.0	8184478.0	-
490at7088	Complete	tig00000200	4362806.0	4385128.0	-
492at7088	Complete	tig00000390	5917925.0	5927309.0	+
494at7088	Complete	tig00000048	489325.0	514538.0	-
495at7088	Complete	tig00000001	3822121.0	3829525.0	+
496at7088	Complete	tig00000710	6996575.0	7047778.0	-
498at7088	Complete	tig00000100	12240926.0	12254310.0	-
499at7088	Complete	tig00000001	17156718.0	17168436.0	-
504at7088	Complete	tig00000142	6186532.0	6197195.0	+
505at7088	Complete	tig00000199	6079255.0	6087133.0	-
506at7088	Complete	tig00000026	11215916.0	11229297.0	-
509at7088	Complete	tig00000259	3917485.0	3923144.0	+
511at7088	Complete	tig00000199	12949540.0	12963715.0	-
513at7088	Complete	tig00000048	8693081.0	8714060.0	+
515at7088	Complete	tig00000100	8273728.0	8292476.0	+
516at7088	Complete	tig00000100	5321538.0	5338328.0	+
517at7088	Complete	tig00000061	9540419.0	9555473.0	+
518at7088	Complete	tig00000155	4634008.0	4639187.0	-
519at7088	Complete	tig00000635	4995991.0	5050125.0	-
522at7088	Complete	tig00000048	7031070.0	7060084.0	-
526at7088	Complete	tig00000287	7928452.0	7935655.0	+
527at7088	Complete	tig00000304	12561439.0	12573980.0	-
530at7088	Complete	tig00000390	4600438.0	4615477.0	+
531at7088	Complete	tig00000001	3845984.0	3857628.0	+
532at7088	Complete	tig00000776	2111534.0	2119302.0	-
538at7088	Complete	tig00000526	6895711.0	6912345.0	+
543at7088	Complete	tig00000659	2812583.0	2849907.0	-
544at7088	Complete	tig00000303	6870976.0	6904148.0	-
